Parent_ID,Parent_Name,Child_SKU,Child_Name,Child_Code,Child_Dims,variationSize,variationColor,productIdentifier,Match_Score,Match_Method
646.0,AUTO_PARENT CM-73 15x32,CM07300BQEMT,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Naturel Gold,CM-73,"(15, 32)",15x32cm,Naturel Gold,CM-073,35.0,Auto_Parent
646.0,AUTO_PARENT CM-73 15x32,CM07300DJEXD,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Cherry  Copper,CM-73,"(15, 32)",15x32cm,Cherry  Copper,CM-073,35.0,Auto_Parent
646.0,AUTO_PARENT CM-73 15x32,CM07300VCSA6,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Cherry  Gold,CM-73,"(15, 32)",15x32cm,Cherry  Gold,CM-073,35.0,Auto_Parent
646.0,AUTO_PARENT CM-73 15x32,CM07300YH60K,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Naturel Copper,CM-73,"(15, 32)",15x32cm,Naturel Copper,CM-073,35.0,Auto_Parent
647.0,AUTO_PARENT CM-73 15x32 boyali,CM07300D4M2E,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Naturel Black,CM-73,"(15, 32)",15x32cm,Naturel Black,CM-073,35.0,Auto_Parent
647.0,AUTO_PARENT CM-73 15x32 boyali,CM07300G7TNK,CM-073 Victory Sign Hand Masif Ahşaplı TT (35 cm Stand) 15x32cm Cherry  Black,CM-73,"(15, 32)",15x32cm,Cherry  Black,CM-073,35.0,Auto_Parent
648.0,AUTO_PARENT CM-74 26x32,CM0740085FGC,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Naturel Copper,CM-74,"(26, 32)",26x32cm,Naturel Copper,CM-074,35.0,Auto_Parent
648.0,AUTO_PARENT CM-74 26x32,CM07400CEZ1F,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Naturel Silver,CM-74,"(26, 32)",26x32cm,Naturel Silver,CM-074,35.0,Auto_Parent
648.0,AUTO_PARENT CM-74 26x32,CM07400RD6RR,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Cherry  Copper,CM-74,"(26, 32)",26x32cm,Cherry  Copper,CM-074,35.0,Auto_Parent
648.0,AUTO_PARENT CM-74 26x32,CM07400VKX6D,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Naturel Gold,CM-74,"(26, 32)",26x32cm,Naturel Gold,CM-074,35.0,Auto_Parent
648.0,AUTO_PARENT CM-74 26x32,CM07400Y03ZF,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Cherry  Silver,CM-74,"(26, 32)",26x32cm,Cherry  Silver,CM-074,35.0,Auto_Parent
648.0,AUTO_PARENT CM-74 26x32,CM07400Z9EE2,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Cherry  Gold,CM-74,"(26, 32)",26x32cm,Cherry  Gold,CM-074,35.0,Auto_Parent
649.0,AUTO_PARENT CM-74 26x32 boyali,CM07400XVG40,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Cherry  Black,CM-74,"(26, 32)",26x32cm,Cherry  Black,CM-074,35.0,Auto_Parent
649.0,AUTO_PARENT CM-74 26x32 boyali,CM07400Y92C8,CM-074 Love Sign Hand Masif Ahşaplı TT (35 cm Stand) 26x32cm Naturel Black,CM-74,"(26, 32)",26x32cm,Naturel Black,CM-074,35.0,Auto_Parent
650.0,AUTO_PARENT CM-75 14x30 boyali,CM075003V4CK,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Naturel Black,CM-75,"(30, 14)",30x14cm,Naturel Black,CM-075,35.0,Auto_Parent
650.0,AUTO_PARENT CM-75 14x30 boyali,CM075006J2TT,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Cherry  Black,CM-75,"(30, 14)",30x14cm,Cherry  Black,CM-075,35.0,Auto_Parent
651.0,AUTO_PARENT CM-75 14x30,CM075004GNJZ,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Naturel Silver,CM-75,"(30, 14)",30x14cm,Naturel Silver,CM-075,35.0,Auto_Parent
651.0,AUTO_PARENT CM-75 14x30,CM07500748MB,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Naturel Copper,CM-75,"(30, 14)",30x14cm,Naturel Copper,CM-075,35.0,Auto_Parent
651.0,AUTO_PARENT CM-75 14x30,CM07500B4P18,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Cherry  Gold,CM-75,"(30, 14)",30x14cm,Cherry  Gold,CM-075,35.0,Auto_Parent
651.0,AUTO_PARENT CM-75 14x30,CM07500DRTVX,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Naturel Gold,CM-75,"(30, 14)",30x14cm,Naturel Gold,CM-075,35.0,Auto_Parent
651.0,AUTO_PARENT CM-75 14x30,CM07500SAWHW,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Cherry  Silver,CM-75,"(30, 14)",30x14cm,Cherry  Silver,CM-075,35.0,Auto_Parent
651.0,AUTO_PARENT CM-75 14x30,CM07500Y6EJ8,CM-075 Dancing Couples Masif Ahşaplı TT (35 cm Stand) 30x14cm Cherry  Copper,CM-75,"(30, 14)",30x14cm,Cherry  Copper,CM-075,35.0,Auto_Parent
652.0,AUTO_PARENT CM-78 24x28,CM078002KH9S,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Cherry  Copper,CM-78,"(28, 24)",28x24cm,Cherry  Copper,CM-078,35.0,Auto_Parent
652.0,AUTO_PARENT CM-78 24x28,CM07800ARB69,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Naturel Gold,CM-78,"(28, 24)",28x24cm,Naturel Gold,CM-078,35.0,Auto_Parent
652.0,AUTO_PARENT CM-78 24x28,CM07800FD17Q,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Naturel Copper,CM-78,"(28, 24)",28x24cm,Naturel Copper,CM-078,35.0,Auto_Parent
652.0,AUTO_PARENT CM-78 24x28,CM07800J6611,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Cherry  Gold,CM-78,"(28, 24)",28x24cm,Cherry  Gold,CM-078,35.0,Auto_Parent
652.0,AUTO_PARENT CM-78 24x28,CM07800NWSSN,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Naturel Silver,CM-78,"(28, 24)",28x24cm,Naturel Silver,CM-078,35.0,Auto_Parent
652.0,AUTO_PARENT CM-78 24x28,CM07800YJJDH,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Cherry  Silver,CM-78,"(28, 24)",28x24cm,Cherry  Silver,CM-078,35.0,Auto_Parent
653.0,AUTO_PARENT CM-78 24x28 boyali,CM07800B0Q7X,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Cherry  Black,CM-78,"(28, 24)",28x24cm,Cherry  Black,CM-078,35.0,Auto_Parent
653.0,AUTO_PARENT CM-78 24x28 boyali,CM07800SMNGK,CM-078 Infinity Heart Dikey Masif Ahşaplı TT (35 cm Stand) 28x24cm Naturel Black,CM-78,"(28, 24)",28x24cm,Naturel Black,CM-078,35.0,Auto_Parent
654.0,AUTO_PARENT CM-79 13x30,CM079004QR33,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Cherry  Copper,CM-79,"(30, 13)",30x13cm,Cherry  Copper,CM-079,35.0,Auto_Parent
654.0,AUTO_PARENT CM-79 13x30,CM07900E1JXE,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Cherry  Gold,CM-79,"(30, 13)",30x13cm,Cherry  Gold,CM-079,35.0,Auto_Parent
654.0,AUTO_PARENT CM-79 13x30,CM07900HMRNV,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Naturel Silver,CM-79,"(30, 13)",30x13cm,Naturel Silver,CM-079,35.0,Auto_Parent
654.0,AUTO_PARENT CM-79 13x30,CM07900P87RG,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Naturel Copper,CM-79,"(30, 13)",30x13cm,Naturel Copper,CM-079,35.0,Auto_Parent
654.0,AUTO_PARENT CM-79 13x30,CM07900RSC6J,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Cherry  Silver,CM-79,"(30, 13)",30x13cm,Cherry  Silver,CM-079,35.0,Auto_Parent
654.0,AUTO_PARENT CM-79 13x30,CM07900YTE1H,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Naturel Gold,CM-79,"(30, 13)",30x13cm,Naturel Gold,CM-079,35.0,Auto_Parent
655.0,AUTO_PARENT CM-79 13x30 boyali,CM079008ZM3P,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Cherry  Black,CM-79,"(30, 13)",30x13cm,Cherry  Black,CM-079,35.0,Auto_Parent
655.0,AUTO_PARENT CM-79 13x30 boyali,CM07900Y3AJQ,CM-079 Infinity and Small Heart Love Always & Forever Masif Ahşaplı TT (35 cm Stand) 30x13cm Naturel Black,CM-79,"(30, 13)",30x13cm,Naturel Black,CM-079,35.0,Auto_Parent
656.0,AUTO_PARENT CM-80 15x30,CM080006R7GF,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Naturel Gold,CM-80,"(30, 15)",30x15cm,Naturel Gold,CM-080,35.0,Auto_Parent
656.0,AUTO_PARENT CM-80 15x30,CM080008BF4Y,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Cherry  Silver,CM-80,"(30, 15)",30x15cm,Cherry  Silver,CM-080,35.0,Auto_Parent
656.0,AUTO_PARENT CM-80 15x30,CM08000E007X,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Naturel Copper,CM-80,"(30, 15)",30x15cm,Naturel Copper,CM-080,35.0,Auto_Parent
656.0,AUTO_PARENT CM-80 15x30,CM08000GDCJB,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Naturel Silver,CM-80,"(30, 15)",30x15cm,Naturel Silver,CM-080,35.0,Auto_Parent
656.0,AUTO_PARENT CM-80 15x30,CM08000P3KZT,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Cherry  Copper,CM-80,"(30, 15)",30x15cm,Cherry  Copper,CM-080,35.0,Auto_Parent
656.0,AUTO_PARENT CM-80 15x30,CM08000ZNP5A,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Cherry  Gold,CM-80,"(30, 15)",30x15cm,Cherry  Gold,CM-080,35.0,Auto_Parent
657.0,AUTO_PARENT CM-80 15x30 boyali,CM080009EQRX,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Cherry  Black,CM-80,"(30, 15)",30x15cm,Cherry  Black,CM-080,35.0,Auto_Parent
657.0,AUTO_PARENT CM-80 15x30 boyali,CM08000P0BBZ,CM-080 Custom Kişiye Özel Tarihli Infinity & Small Heart Masif Ahşaplı TT (35 cm Stand) 30x15cm Naturel Black,CM-80,"(30, 15)",30x15cm,Naturel Black,CM-080,35.0,Auto_Parent
658.0,AUTO_PARENT CM-81 28x30,CM081004ZHKD,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Naturel Gold,CM-81,"(28, 30)",28x30cm,Naturel Gold,CM-081,35.0,Auto_Parent
658.0,AUTO_PARENT CM-81 28x30,CM081009Y1TE,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Naturel Silver,CM-81,"(28, 30)",28x30cm,Naturel Silver,CM-081,35.0,Auto_Parent
658.0,AUTO_PARENT CM-81 28x30,CM08100D25WZ,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Cherry  Gold,CM-81,"(28, 30)",28x30cm,Cherry  Gold,CM-081,35.0,Auto_Parent
658.0,AUTO_PARENT CM-81 28x30,CM08100NCVGS,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Naturel Copper,CM-81,"(28, 30)",28x30cm,Naturel Copper,CM-081,35.0,Auto_Parent
658.0,AUTO_PARENT CM-81 28x30,CM08100TX1JQ,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Cherry  Silver,CM-81,"(28, 30)",28x30cm,Cherry  Silver,CM-081,35.0,Auto_Parent
658.0,AUTO_PARENT CM-81 28x30,CM08100Y8XAN,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Cherry  Copper,CM-81,"(28, 30)",28x30cm,Cherry  Copper,CM-081,35.0,Auto_Parent
659.0,AUTO_PARENT CM-81 28x30 boyali,CM081008RYMY,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Cherry  Black,CM-81,"(28, 30)",28x30cm,Cherry  Black,CM-081,35.0,Auto_Parent
659.0,AUTO_PARENT CM-81 28x30 boyali,CM08100K9ZX8,CM-081 I Love You To The Moon And Back Masif Ahşaplı TT (35 cm Stand) 28x30cm Naturel Black,CM-81,"(28, 30)",28x30cm,Naturel Black,CM-081,35.0,Auto_Parent
660.0,AUTO_PARENT CM-82 25x34,CM0820026J05,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Cherry  Silver,CM-82,"(25, 34)",25x34cm,Cherry  Silver,CM-082,35.0,Auto_Parent
660.0,AUTO_PARENT CM-82 25x34,CM082005B77P,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Naturel Gold,CM-82,"(25, 34)",25x34cm,Naturel Gold,CM-082,35.0,Auto_Parent
660.0,AUTO_PARENT CM-82 25x34,CM082009M8EX,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Cherry  Gold,CM-82,"(25, 34)",25x34cm,Cherry  Gold,CM-082,35.0,Auto_Parent
660.0,AUTO_PARENT CM-82 25x34,CM08200FECZW,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Naturel Copper,CM-82,"(25, 34)",25x34cm,Naturel Copper,CM-082,35.0,Auto_Parent
660.0,AUTO_PARENT CM-82 25x34,CM08200FVTKA,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Cherry  Copper,CM-82,"(25, 34)",25x34cm,Cherry  Copper,CM-082,35.0,Auto_Parent
660.0,AUTO_PARENT CM-82 25x34,CM08200SS7AQ,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Naturel Silver,CM-82,"(25, 34)",25x34cm,Naturel Silver,CM-082,35.0,Auto_Parent
661.0,AUTO_PARENT CM-82 25x34 boyali,CM082005S462,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Naturel Black,CM-82,"(25, 34)",25x34cm,Naturel Black,CM-082,35.0,Auto_Parent
661.0,AUTO_PARENT CM-82 25x34 boyali,CM08200S40KQ,CM-082 Home Sweet Home – Home Shaped Masif Ahşaplı Metal TT (35 cm Stand) 25x34cm Cherry  Black,CM-82,"(25, 34)",25x34cm,Cherry  Black,CM-082,35.0,Auto_Parent
662.0,AUTO_PARENT CM-84 25x28 boyali,CM084000TTJP,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Naturel Black,CM-84,"(28, 25)",28x25cm,Naturel Black,CM-084,35.0,Auto_Parent
662.0,AUTO_PARENT CM-84 25x28 boyali,CM08400YYBFB,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Cherry  Black,CM-84,"(28, 25)",28x25cm,Cherry  Black,CM-084,35.0,Auto_Parent
663.0,AUTO_PARENT CM-84 25x28,CM084003F10J,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Cherry  Gold,CM-84,"(28, 25)",28x25cm,Cherry  Gold,CM-084,35.0,Auto_Parent
663.0,AUTO_PARENT CM-84 25x28,CM08400D5QHW,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Cherry  Silver,CM-84,"(28, 25)",28x25cm,Cherry  Silver,CM-084,35.0,Auto_Parent
663.0,AUTO_PARENT CM-84 25x28,CM08400G54ZB,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Naturel Gold,CM-84,"(28, 25)",28x25cm,Naturel Gold,CM-084,35.0,Auto_Parent
663.0,AUTO_PARENT CM-84 25x28,CM08400K8VVH,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Naturel Copper,CM-84,"(28, 25)",28x25cm,Naturel Copper,CM-084,35.0,Auto_Parent
663.0,AUTO_PARENT CM-84 25x28,CM08400SE0ZT,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Naturel Silver,CM-84,"(28, 25)",28x25cm,Naturel Silver,CM-084,35.0,Auto_Parent
663.0,AUTO_PARENT CM-84 25x28,CM08400TN090,CM-084 Hugging Couples Masif Ahşaplı TT (35 cm Stand) 28x25cm Cherry  Copper,CM-84,"(28, 25)",28x25cm,Cherry  Copper,CM-084,35.0,Auto_Parent
664.0,AUTO_PARENT CM-85 28x28,CM085007W5JD,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Silver,CM-85,"(28, 28)",28x28cm,Naturel Silver,CM-085,35.0,Auto_Parent
664.0,AUTO_PARENT CM-85 28x28,CM08500HWK3W,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Copper,CM-85,"(28, 28)",28x28cm,Naturel Copper,CM-085,35.0,Auto_Parent
664.0,AUTO_PARENT CM-85 28x28,CM08500SRH6E,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Gold,CM-85,"(28, 28)",28x28cm,Cherry  Gold,CM-085,35.0,Auto_Parent
664.0,AUTO_PARENT CM-85 28x28,CM08500V8BP0,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Copper,CM-85,"(28, 28)",28x28cm,Cherry  Copper,CM-085,35.0,Auto_Parent
664.0,AUTO_PARENT CM-85 28x28,CM08500W8V60,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Gold,CM-85,"(28, 28)",28x28cm,Naturel Gold,CM-085,35.0,Auto_Parent
664.0,AUTO_PARENT CM-85 28x28,CM08500WR95B,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Silver,CM-85,"(28, 28)",28x28cm,Cherry  Silver,CM-085,35.0,Auto_Parent
665.0,AUTO_PARENT CM-85 28x28 boyali,CM085008RG32,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Black,CM-85,"(28, 28)",28x28cm,Naturel Black,CM-085,35.0,Auto_Parent
665.0,AUTO_PARENT CM-85 28x28 boyali,CM08500M8VPQ,CM-085 Mother and Child Hands Circle Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Black,CM-85,"(28, 28)",28x28cm,Cherry  Black,CM-085,35.0,Auto_Parent
666.0,AUTO_PARENT CM-86 28x28,CM0860098170,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Copper,CM-86,"(28, 28)",28x28cm,Naturel Copper,CM-086,35.0,Auto_Parent
666.0,AUTO_PARENT CM-86 28x28,CM08600AM306,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Gold,CM-86,"(28, 28)",28x28cm,Cherry  Gold,CM-086,35.0,Auto_Parent
666.0,AUTO_PARENT CM-86 28x28,CM08600E268D,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Silver,CM-86,"(28, 28)",28x28cm,Cherry  Silver,CM-086,35.0,Auto_Parent
666.0,AUTO_PARENT CM-86 28x28,CM08600EAH1E,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Silver,CM-86,"(28, 28)",28x28cm,Naturel Silver,CM-086,35.0,Auto_Parent
666.0,AUTO_PARENT CM-86 28x28,CM08600X1YWJ,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Gold,CM-86,"(28, 28)",28x28cm,Naturel Gold,CM-086,35.0,Auto_Parent
666.0,AUTO_PARENT CM-86 28x28,CM08600Z56EK,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Copper,CM-86,"(28, 28)",28x28cm,Cherry  Copper,CM-086,35.0,Auto_Parent
667.0,AUTO_PARENT CM-86 28x28 boyali,CM08600E0SN0,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Naturel Black,CM-86,"(28, 28)",28x28cm,Naturel Black,CM-086,35.0,Auto_Parent
667.0,AUTO_PARENT CM-86 28x28 boyali,CM08600GATE1,CM-086 Couple Crossing Hands Masif Ahşaplı TT (35 cm Stand) 28x28cm Cherry  Black,CM-86,"(28, 28)",28x28cm,Cherry  Black,CM-086,35.0,Auto_Parent
668.0,AUTO_PARENT CM-89 67x67 boyali,CM089006ZC5T,CM-089 Sri Yantra Sacred Geometry V.3 Daire 67x67cm Black,CM-89,"(67, 67)",67x67cm,Black,CM-089,35.0,Auto_Parent
669.0,AUTO_PARENT CM-89 47x47,CM08900H7VP9,CM-089 Sri Yantra Sacred Geometry V.3 Daire 47x47cm Silver,CM-89,"(47, 47)",47x47cm,Silver,CM-089,35.0,Auto_Parent
669.0,AUTO_PARENT CM-89 47x47,CM08900KZAKT,CM-089 Sri Yantra Sacred Geometry V.3 Daire 47x47cm Gold,CM-89,"(47, 47)",47x47cm,Gold,CM-089,35.0,Auto_Parent
669.0,AUTO_PARENT CM-89 47x47,CM08900MD0ZH,CM-089 Sri Yantra Sacred Geometry V.3 Daire 47x47cm Copper,CM-89,"(47, 47)",47x47cm,Copper,CM-089,35.0,Auto_Parent
670.0,AUTO_PARENT CM-89 67x67,CM08900KZ12S,CM-089 Sri Yantra Sacred Geometry V.3 Daire 67x67cm Copper,CM-89,"(67, 67)",67x67cm,Copper,CM-089,35.0,Auto_Parent
670.0,AUTO_PARENT CM-89 67x67,CM08900SZADD,CM-089 Sri Yantra Sacred Geometry V.3 Daire 67x67cm Gold,CM-89,"(67, 67)",67x67cm,Gold,CM-089,35.0,Auto_Parent
670.0,AUTO_PARENT CM-89 67x67,CM08900W7KD4,CM-089 Sri Yantra Sacred Geometry V.3 Daire 67x67cm Silver,CM-89,"(67, 67)",67x67cm,Silver,CM-089,35.0,Auto_Parent
671.0,AUTO_PARENT CM-89 47x47 boyali,CM08900X5CA5,CM-089 Sri Yantra Sacred Geometry V.3 Daire 47x47cm Black,CM-89,"(47, 47)",47x47cm,Black,CM-089,35.0,Auto_Parent
672.0,AUTO_PARENT CM-91 33x54 boyali,CM091000Y40P,CM-091 ABD Bayrak Şekil Kartallı We The People 54x33cm Black,CM-91,"(54, 33)",54x33cm,Black,CM-091,35.0,Auto_Parent
672.0,AUTO_PARENT CM-91 33x54 boyali,CM09100AZFA8,CM-091 ABD Bayrak Şekil Kartallı We The People 54x33cm White,CM-91,"(54, 33)",54x33cm,White,CM-091,35.0,Auto_Parent
673.0,AUTO_PARENT CM-91 27x44 boyali,CM091003E8ZM,CM-091 ABD Bayrak Şekil Kartallı We The People 44x27cm White,CM-91,"(44, 27)",44x27cm,White,CM-091,35.0,Auto_Parent
673.0,AUTO_PARENT CM-91 27x44 boyali,CM09100V6EFD,CM-091 ABD Bayrak Şekil Kartallı We The People 44x27cm Black,CM-91,"(44, 27)",44x27cm,Black,CM-091,35.0,Auto_Parent
674.0,AUTO_PARENT CM-91 50x80,CM091005BEZD,CM-091 ABD Bayrak Şekil Kartallı We The People 80x50cm Mixed,CM-91,"(80, 50)",80x50cm,Mixed,CM-091,35.0,Auto_Parent
674.0,AUTO_PARENT CM-91 50x80,CM091009ZR99,CM-091 ABD Bayrak Şekil Kartallı We The People 80x50cm Copper,CM-91,"(80, 50)",80x50cm,Copper,CM-091,35.0,Auto_Parent
674.0,AUTO_PARENT CM-91 50x80,CM09100ART3C,CM-091 ABD Bayrak Şekil Kartallı We The People 80x50cm Silver,CM-91,"(80, 50)",80x50cm,Silver,CM-091,35.0,Auto_Parent
674.0,AUTO_PARENT CM-91 50x80,CM09100J2Z57,CM-091 ABD Bayrak Şekil Kartallı We The People 80x50cm Gold,CM-91,"(80, 50)",80x50cm,Gold,CM-091,35.0,Auto_Parent
675.0,AUTO_PARENT CM-91 33x54,CM091005GZZS,CM-091 ABD Bayrak Şekil Kartallı We The People 54x33cm Mixed,CM-91,"(54, 33)",54x33cm,Mixed,CM-091,35.0,Auto_Parent
675.0,AUTO_PARENT CM-91 33x54,CM091005V9AW,CM-091 ABD Bayrak Şekil Kartallı We The People 54x33cm Copper,CM-91,"(54, 33)",54x33cm,Copper,CM-091,35.0,Auto_Parent
675.0,AUTO_PARENT CM-91 33x54,CM091006PEJQ,CM-091 ABD Bayrak Şekil Kartallı We The People 54x33cm Gold,CM-91,"(54, 33)",54x33cm,Gold,CM-091,35.0,Auto_Parent
675.0,AUTO_PARENT CM-91 33x54,CM09100BKM65,CM-091 ABD Bayrak Şekil Kartallı We The People 54x33cm Silver,CM-91,"(54, 33)",54x33cm,Silver,CM-091,35.0,Auto_Parent
676.0,AUTO_PARENT CM-91 27x44,CM091006XDVA,CM-091 ABD Bayrak Şekil Kartallı We The People 44x27cm Mixed,CM-91,"(44, 27)",44x27cm,Mixed,CM-091,35.0,Auto_Parent
676.0,AUTO_PARENT CM-91 27x44,CM09100DZ6Q8,CM-091 ABD Bayrak Şekil Kartallı We The People 44x27cm Silver,CM-91,"(44, 27)",44x27cm,Silver,CM-091,35.0,Auto_Parent
676.0,AUTO_PARENT CM-91 27x44,CM09100E4BZH,CM-091 ABD Bayrak Şekil Kartallı We The People 44x27cm Copper,CM-91,"(44, 27)",44x27cm,Copper,CM-091,35.0,Auto_Parent
676.0,AUTO_PARENT CM-91 27x44,CM09100FCEPJ,CM-091 ABD Bayrak Şekil Kartallı We The People 44x27cm Gold,CM-91,"(44, 27)",44x27cm,Gold,CM-091,35.0,Auto_Parent
677.0,AUTO_PARENT CM-91 50x80 boyali,CM09100KCZRG,CM-091 ABD Bayrak Şekil Kartallı We The People 80x50cm Black,CM-91,"(80, 50)",80x50cm,Black,CM-091,35.0,Auto_Parent
